n,spherical_r2,spherical_axis_lat,spherical_axis_lon,best_plane_r2,best_plane_pole_lat,best_plane_pole_lon
81,0.06170195279164448,82.27534462825986,-70.04463223603514,0.06316695856184007,-84.0,80.0
81,0.015428454606470798,21.21402275359813,-154.27782531224702,0.014778107548182207,-8.0,4.0
81,0.002651831248968284,25.835690258541145,-166.56341742134782,0.0038643227741679276,8.0,-12.0
81,0.015591888146430755,60.577018263943074,-177.98098251782926,0.016625354714490337,-64.0,-8.0
81,0.06590980244076006,47.08624753428252,-142.46860017495146,0.06514982164216987,52.0,-144.0
81,0.014157993639620892,34.02482123631173,176.43091019270582,0.015743777572242657,-28.0,-12.0
81,0.03265369443167754,49.57396661989271,-140.4470481060319,0.03305315787358121,-56.0,40.0
81,0.029468685910554848,65.28875495470008,171.28625328660843,0.03227729914322408,-68.0,-4.0
81,0.011911823863247295,58.28532851589711,-133.85874209966943,0.012418300234774637,-68.0,48.0
81,0.06757498328848655,42.73517979365875,-142.5694715961671,0.06806510746796113,-44.0,36.0
81,0.016324804314526098,44.14463813105973,-153.07380918027107,0.0161218707047448,-52.0,20.0
81,0.021473431216570638,52.691612811892504,-147.1585024256966,0.021302426687574427,-64.0,28.0
81,0.036360018987468545,57.654285478837096,-154.23267050726633,0.038192223753280685,-60.0,24.0
81,0.0571042971830118,59.13266356538391,-130.04904151590293,0.05719486113968053,-64.0,48.0
81,0.02255561307659837,52.72827429241469,-142.7302259870992,0.02216231710544414,-64.0,36.0
81,0.022300761208905895,65.41597302846088,-110.61428882709849,0.02179536348348521,-72.0,68.0
81,0.031882086268139154,47.65045872005245,-156.19244369595205,0.03567350091964827,-44.0,20.0
81,0.010609004615958484,-24.020925007115743,163.8819007236791,0.014846635756100901,-8.0,168.0
81,0.02153786144732872,38.08060843874847,-158.20161851386717,0.020986368693243662,-44.0,16.0
81,0.03226067560795698,41.532723075885116,-113.11317149785638,0.031614841523664006,-48.0,76.0
81,0.05133751872618353,61.20932934596849,-125.50262083979067,0.05304244335647201,-64.0,52.0
81,0.02887847482090722,66.66164582852537,-117.62283424555238,0.030695169423340607,-72.0,60.0
81,0.023843345881828792,63.23908480789527,-166.45980067411853,0.02612003161389731,-64.0,12.0
81,0.032789626348606604,67.96393052460995,-145.75191802938707,0.035181512650220514,-72.0,32.0
81,0.008852595104504313,29.999156335779492,-148.49430154883126,0.007632693130285251,-28.0,16.0
81,0.060773506004694555,44.34595693335383,-158.7385406258601,0.06266950086453649,-48.0,20.0
81,0.007324628166486935,35.44331347287549,-169.68052990780058,0.0073944262183287535,0.0,-8.0
81,0.05837293012988043,48.679507662694476,-79.62848934462599,0.059110076084789576,-48.0,100.0
81,0.025499449664337925,31.563219278723274,-160.2456433245598,0.02453089610858783,-36.0,12.0
81,0.04374821050733224,65.99493302488027,-131.99395721777736,0.04552584973111207,-68.0,48.0
81,0.01656578801863484,68.23382468123324,-161.45450257021034,0.018470060290865176,-80.0,4.0
81,0.026948970844820508,69.72556685046735,-118.22926772025637,0.02886337369242975,-72.0,56.0
81,0.026770623450343756,50.13190230536301,-152.9203567284623,0.026463938780265206,-60.0,20.0
81,0.027437014809021165,62.66522218756915,-160.3977268822689,0.02905880127087357,-68.0,16.0
81,0.040489421719111074,86.16192576197562,-149.90317226026562,0.04430493577796191,-84.0,-56.0
