offset_deg,orientation_azimuth_deg,candidate_pole_lat,candidate_pole_lon,px,py,pz,preference_raw,preference_norm,hit_count_within_sigma,hit_fraction_within_sigma,mae_m,rmse_m,preference_0_1
4.1,287.0,85.9,-73.0,0.020903829682866353,-0.06837334605454991,0.997440782930944,485.67133255598634,0.1512052716550393,499.9165732226987,0.1556402780892586,1308.6379798948478,1800.421884203143,0.6708810819348144
5.35,334.0,84.65,-26.00000000000003,0.08380309479388277,-0.040873500353650755,0.9956437105068296,482.70257537070455,0.15028100104940986,473.984301412874,0.14756671899529075,1471.5749726696777,1975.2410269304032,0.6667801953908594
4.35,276.5,85.65,-83.50000000000001,0.008586339960471964,-0.07536133864085377,0.997119322550888,482.4306286287511,0.150196335189524,480.1792330118876,0.1494954025566275,1293.4489378135718,1769.9601355672112,0.6664045423262444
4.1,310.5,85.9,-49.5,0.04643387568245883,-0.054367083195730484,0.997440782930944,482.1299762762814,0.1501027323400627,261.57978620019486,0.08143828960155505,1358.8030347760669,1868.6370486485553,0.6659892368264331
4.35,277.0,85.65,-82.99999999999999,0.009243656415810701,-0.0752835401115322,0.997119322550888,481.5980827001668,0.14993713658162103,474.70464229648024,0.14779098452567876,1294.2485364572483,1771.4889052531412,0.6652545067447955
5.35,334.5,84.65,-25.5,0.08415658788059902,-0.04014063333440825,0.9956437105068296,481.271193250218,0.14983536527092714,474.560574119759,0.14774613141960116,1472.5822471994247,1976.6135958945295,0.664802958685122
4.6,269.5,85.40000000000006,-90.49999999999999,-0.0006998587600871635,-0.08019587059956372,0.9967788784562471,480.1943760246575,0.14950011706869784,475.713119533529,0.14810495626822195,1283.757118070788,1748.2270038910965,0.6633154994572359
4.35,276.0,85.65,-84.00000000000003,0.007928369622101871,-0.07543339811246454,0.997119322550888,479.12521497179404,0.14916725248187857,481.9080511325426,0.1500336398295587,1292.8577037107796,1768.4351565122702,0.6618386160675314
5.6,337.0,84.4,-23.0,0.08982553284226005,-0.038128676544148164,0.9952273999818312,478.9645912970413,0.14911724511115854,473.6961650594315,0.14747701278313557,1491.5926627837425,1993.609212011071,0.6616167388895324
14.599999999999998,4.5,75.4,4.5,0.25129231253554546,0.01977713390845289,0.9677091704819712,477.47565931758726,0.14865369219102964,476.4334604171352,0.14832922179860994,2055.428330582712,2535.5599062141414,0.6595600058061807
45.099999999999994,4.5,44.90000000000001,4.5,0.7061562624012938,0.05557570313587496,0.7058715706786811,477.3401069406236,0.1486114903302066,477.44193765418396,0.14864319354115313,3683.5973807045452,4196.800444512875,0.6593727608130747
4.35,277.5,85.65,-82.50000000000001,0.009900268930925039,-0.07520000844915908,0.997119322550888,477.23911795204026,0.14858004917560405,471.96734693877653,0.14693877551020437,1295.5001441120971,1773.0212840939078,0.6592332598843957
42.599999999999994,49.0,47.40000000000001,49.0,0.44407059141701444,0.5108447789420827,0.7360970871197344,476.558634357619,0.1483681925148253,475.88119907303593,0.1481572848919788,2917.980147321461,4202.378865748765,0.6582932752909842
4.6,269.0,85.40000000000006,-91.0,-0.0013996642232201894,-0.08018670964423143,0.9967788784562471,476.06482589937974,0.14821445389146315,474.7046422964802,0.14779098452567874,1283.2919834020522,1746.6711554410995,0.657611154007464
4.6,270.0,85.40000000000006,-90.00000000000001,-1.473230339615968e-17,-0.08019892432885892,0.9967788784562471,475.98604595121714,0.14818992713300655,477.0097331240202,0.14850863422292035,1285.189073884524,1749.7893154992546,0.6575023314904339
4.35,304.0,85.65,-56.0,0.042414170171239725,-0.06288159320773731,0.997119322550888,475.5235558134998,0.14804593892076578,351.0461239440836,0.10929206847574208,1353.274493550633,1855.2844025738564,0.6568634717036248
