n,z_min,z_max,z_median,spherical_r2,spherical_axis_lat,spherical_axis_lon,spherical_rmse,best_plane_r2,best_plane_pole_lat,best_plane_pole_lon,best_plane_slope_m_per_degree,best_harmonic_k,best_harmonic_r2,best_harmonic_amplitude_m,best_harmonic_phase_deg,scheme
15,-132.0,70.0,-29.0,0.06434509249514953,32.287003216111806,167.21645155380833,52.24907072029015,0.06809793734482639,-24.0,-16.0,-0.36476549664342195,2,0.5149462569120478,52.12934323521387,148.28167652145902,cell_then_source
13,-136.0,120.0,-4.66,0.1601122128456809,48.092336886459144,-134.58840607201932,57.355045361741155,0.16300741464216073,-48.0,48.0,-1.06083957722843,4,0.2897698983471021,62.98054495149342,-92.0765795341643,cell_then_source
16,-132.0,120.0,-8.83,0.06403568717890495,-41.822740151107176,-42.35960753618737,56.21716902511362,0.06959302350484298,-32.0,16.0,0.49490623822365337,8,0.38619877365119737,56.160041371634904,-165.60423861082992,cell_then_source
17,-150.0,120.0,-13.0,0.08417892224002066,38.97977539081173,-107.48722054496366,58.54476541898241,0.09970466198216998,-40.0,108.0,-0.40186176435222526,4,0.260327315174548,57.19578253389775,-88.96115781220378,cell_then_source
18,-145.0,70.0,-35.964999999999996,0.05870038288092505,59.39125504940533,-111.44487465424409,46.90631991337892,0.0791506107604244,-44.0,108.0,-0.2730749878278745,2,0.44401372852200316,46.752534775898056,178.18249020593208,cell_then_source
15,-150.0,70.0,-35.0,0.07978606677480504,66.88215424253517,-122.96704564574314,51.192746842452756,0.09743491675507499,-44.0,104.0,-0.3509495349947067,2,0.6769052820187345,63.467908204852485,-165.72182811228095,cell_then_source
12,-145.0,70.0,-8.11,0.039905007150670135,40.194952598626365,-128.3173279187281,54.23937065510629,0.058070776260733536,-44.0,104.0,-0.2949436165155917,2,0.4524848182684962,59.12628177267156,-154.64457894119874,cell_then_source
14,-132.0,70.0,-17.93,0.21676904274781206,36.35403237980002,-148.41198817502948,43.84096512289728,0.22124360846350732,-36.0,32.0,-1.051789070263851,2,0.6912380717932336,57.63325103776907,175.00897029131445,cell_then_source
14,-150.0,70.0,-30.35,0.11443175204885259,13.126344995450756,-137.60618714383742,52.10022997849727,0.11417940949882466,28.0,-140.0,0.6635545511052561,2,0.4242645458872021,51.71838923545777,174.83200033801947,cell_then_source
19,-136.0,70.0,-31.0,0.04503176224652483,-4.8809132285445855,-132.39839971697282,41.860798505720126,0.03876800398687763,28.0,24.0,-0.20464475612941005,3,0.39533863980257,39.79317816918089,170.81006380847114,cell_then_source
17,-158.0,120.0,-16.0,0.10638783752562686,-61.69096525051819,-73.56076049676889,58.58694276603609,0.10267701853296674,-68.0,-88.0,0.761261355425182,7,0.396730342926524,53.92474093433797,-165.7767191696538,cell_then_source
