axis_lat,axis_lon,angle_deg,rotated_pole_lat,rotated_pole_lon,r2,rmse,mae,scale_m_per_sigma,intercept_m,spearman,abs_spearman,kendall_tau,abs_kendall_tau,score,source_file,lambda_q,spearman_pred_obs,rotation_only_spearman,intercept,rotation_coeff,quadrupole_coeff_norm,path_m_mean,path_m_median,path_m_min,path_m_max,path_frac_below_threshold,path_integrated_penalty,ridge_crossings,longest_low_run_deg,longest_high_run_deg,mean_abs_dM_dtheta,max_abs_dM_dtheta
20.0,120.0,83.0,12.97883553243624,46.83549288524534,0.5588183050542048,28.583228925029108,20.35146361205601,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6332881375594493,-48.58017543859649,27.012130380610113,9.82538737528438,0.1528621494617699,0.15334564931863962,0.12288406393089733,0.18002314349676568,0.06629834254143646,0.11380073118576955,6,20.0,176.0,0.0007384023561843074,0.0030786675531303126
-10.0,145.0,79.0,12.427794426596687,46.853762603086096,0.5588183050307354,28.58322892578938,20.351299877354748,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6332881375594493,-48.58017543859649,27.23997130819906,9.738434166663016,0.1458939730601342,0.14264961215852265,0.1343178400887101,0.17933773684960147,0.0,0.0,0,0.0,362.0,0.000676162800066204,0.0029266632748477517
-10.0,145.0,79.0,12.427794426596687,46.853762603086096,0.5588183050307354,28.58322892578938,20.351299877354748,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6332881375594493,-48.58017543859649,27.23997130819906,9.738434166663016,0.1458939730601342,0.14264961215852265,0.1343178400887101,0.17933773684960147,0.0,0.0,0,0.0,362.0,0.000676162800066204,0.0029266632748477517
20.0,120.0,85.0,11.182704974656794,47.40118510309551,0.5588183049443447,28.58322892858791,20.35098041825239,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6462759992813412,-48.58017543859649,27.959490763027414,9.41416268623098,0.1528621494617699,0.15334564931863962,0.12288406393089733,0.18002314349676568,0.06629834254143646,0.11380073118576955,6,20.0,176.0,0.0007384023561843074,0.0030786675531303126
20.0,120.0,85.0,11.182704974656794,47.40118510309551,0.5588183049443447,28.58322892858791,20.35098041825239,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6462759992813412,-48.58017543859649,27.959490763027414,9.41416268623098,0.1528621494617699,0.15334564931863962,0.12288406393089733,0.18002314349676568,0.06629834254143646,0.11380073118576955,6,20.0,176.0,0.0007384023561843074,0.0030786675531303126
-25.0,160.0,89.0,11.124496406960567,47.44660429876389,0.5588183049063975,28.583228929817174,20.350967528521235,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6462759992813412,-48.58017543859649,28.001175574672647,9.394357807824328,0.14093432568374384,0.14029054881363848,0.12579257446290093,0.18081506854842347,0.1878453038674033,0.11846993892111324,8,28.0,106.0,0.0006939938153661467,0.003430442631751504
-25.0,160.0,89.0,11.124496406960567,47.44660429876389,0.5588183049063975,28.583228929817174,20.350967528521235,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6462759992813412,-48.58017543859649,28.001175574672647,9.394357807824328,0.14093432568374384,0.14029054881363848,0.12579257446290093,0.18081506854842347,0.1878453038674033,0.11846993892111324,8,28.0,106.0,0.0006939938153661467,0.003430442631751504
30.0,110.0,91.0,13.704278523193455,46.96716025555732,0.5588183048636368,28.58322893120236,20.351691474217873,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.631762063807127,-48.58017543859649,26.776765309282997,9.90666691936568,0.15111803439745247,0.1520978371170898,0.117851,0.18230454502718318,0.19889502762430938,0.3460111396593391,6,42.0,142.0,0.0008268002078083181,0.004118168872398804
30.0,110.0,91.0,13.704278523193455,46.96716025555732,0.5588183048636368,28.58322893120236,20.351691474217873,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.631762063807127,-48.58017543859649,26.776765309282997,9.90666691936568,0.15111803439745247,0.1520978371170898,0.117851,0.18230454502718318,0.19889502762430938,0.3460111396593391,6,42.0,142.0,0.0008268002078083181,0.004118168872398804
30.0,110.0,95.0,10.639747504139454,48.61927748132928,0.5588183046328941,28.583228938677028,20.350946766406175,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6493281467859858,-48.58017543859649,28.662785484633545,8.963301616687772,0.15111803439745247,0.1520978371170898,0.117851,0.18230454502718318,0.19889502762430938,0.3460111396593391,6,42.0,142.0,0.0008268002078083181,0.004118168872398804
30.0,110.0,95.0,10.639747504139454,48.61927748132928,0.5588183046328941,28.583228938677028,20.350946766406175,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6493281467859858,-48.58017543859649,28.662785484633545,8.963301616687772,0.15111803439745247,0.1520978371170898,0.117851,0.18230454502718318,0.19889502762430938,0.3460111396593391,6,42.0,142.0,0.0008268002078083181,0.004118168872398804
-10.0,-30.0,103.0,-10.836921337679344,-132.3147898539235,0.5588183045292645,28.58322894203399,20.350904975588545,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6488086323171102,-48.58017543859649,28.21333881794057,9.296722988505524,0.14801076351631867,0.14704517547950327,0.1294739879598303,0.17933773684960147,0.1270718232044199,0.028427832721587942,10,18.0,166.0,0.0007477737937269941,0.003100927617820798
-10.0,-30.0,103.0,-10.836921337679344,-132.3147898539235,0.5588183045292645,28.58322894203399,20.350904975588545,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6488086323171102,-48.58017543859649,28.21333881794057,9.296722988505524,0.14801076351631867,0.14704517547950327,0.1294739879598303,0.17933773684960147,0.1270718232044199,0.028427832721587942,10,18.0,166.0,0.0007477737937269941,0.003100927617820798
10.0,-55.0,107.0,-14.678912582853831,-131.79325722688242,0.5588183043844062,28.58322894672653,20.35208642461957,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6359506492124372,-48.58017543859649,26.88416269967472,9.671868722213128,0.15253520688446498,0.15085324638672357,0.1312491107882775,0.17933773684960147,0.0055248618784530384,0.00044297842344498406,2,2.0,298.0,0.0006455615351671122,0.005595499999999989
