axis_lat,axis_lon,angle_deg,rotated_pole_lat,rotated_pole_lon,lambda_q,r2,rmse,mae,spearman_pred_obs,rotation_only_spearman,intercept,rotation_coeff,quadrupole_coeff_norm
55.0,150.0,53.0,60.34277369978176,82.21579897838247,0.1,0.04768883663775403,32.77329208380839,18.436218336383902,0.38904623058355553,0.3999553962107125,20.169867758186427,6.815201294223062,2.998720471114718
60.0,145.0,57.0,62.3945812155835,80.18353974043679,0.1,0.04768883663775292,32.773292083808414,18.43621935579683,0.38904623058355553,0.39857535284304074,20.169867758186427,6.728767504418992,3.01065800193171
-55.0,-165.0,55.0,59.2841429932345,81.90545780779837,0.1,0.04768883663775214,32.77329208380843,18.436218019204027,0.38904623058355553,0.4037074866301602,20.169867758186427,6.769400422691089,3.034187384631625
0.0,170.0,29.0,61.00000000000001,80.00000000000001,0.1,0.047688836637750365,32.77329208380846,18.436218903871122,0.38904623058355553,0.3956000712843873,20.169867758186427,6.680907740667216,3.0447000489305553
-40.0,-175.0,41.0,58.87677908421237,81.48647474702027,0.1,0.04768883663774637,32.77329208380853,18.43621794043425,0.38904623058355553,0.40173189643884705,20.169867758186424,6.730294029062162,3.055589740948048
-10.0,175.0,31.0,59.48251490502291,82.24294274720069,0.1,0.04768883663774426,32.77329208380856,18.436218038566842,0.38904623058355553,0.4034460169993543,20.169867758186427,6.797174837224221,3.021484515952065
40.0,160.0,37.0,61.86445201659584,82.13791764223343,0.1,0.04768883663774215,32.7732920838086,18.43621886711199,0.38904623058355553,0.4019590336071244,20.169867758186427,6.844178616562149,2.964631908672059
45.0,155.0,41.0,61.32490123734657,79.80883631635326,0.1,0.04768883663774148,32.773292083808606,18.43621904761972,0.38904623058355553,0.3955430492279535,20.169867758186427,6.67622003794528,3.0445265573552196
-60.0,-160.0,65.0,58.832123751119504,81.1136426059388,0.1,0.04768883663774137,32.77329208380861,18.43621798033718,0.38904623058355553,0.4001850636637981,20.169867758186427,6.702859558749286,3.0662027912637697
-50.0,-170.0,49.0,59.080700501070346,80.75557005869244,0.1,0.04768883663774126,32.77329208380861,18.436218120368864,0.38904623058355553,0.3987173872249165,20.169867758186427,6.6838640148733806,3.068813648535809
-35.0,-180.0,33.0,63.09351639084352,80.35746322994987,0.1,0.04768883663774115,32.77329208380861,18.436219567891555,0.38904623058355553,0.4003381084367401,20.169867758186427,6.757277115994739,2.99277243615185
5.0,170.0,27.0,63.104676194642664,81.19869586969051,0.1,0.04768883663774115,32.77329208380861,18.436219435844002,0.38904623058355553,0.39927040859499047,20.169867758186427,6.811729937325492,2.965719176081747
20.0,165.0,33.0,59.04176760364946,80.78495347913133,0.1,0.04768883663774082,32.77329208380862,18.436218102418906,0.38904623058355553,0.39891215791139295,20.169867758186427,6.684938879771269,3.0690813285504532
20.0,165.0,29.0,62.78371467473015,80.05479531071609,0.1,0.047688836637740595,32.77329208380862,18.43621951111297,0.38904623058355553,0.3989489326325374,20.169867758186427,6.7298884297903045,3.008454503982485
-35.0,-180.0,35.0,61.47984411844275,79.74897369128541,0.1,0.04768883663773826,32.77329208380866,18.436219111140215,0.38904623058355553,0.3956329655487633,20.169867758186427,6.676160094586151,3.043521920699052
-60.0,-165.0,55.0,63.30289742722824,80.73299166707828,0.1,0.04768883663773826,32.77329208380866,18.43621957851033,0.38904623058355553,0.4020831537223899,20.169867758186427,6.7864974779466145,2.97691148342985
-60.0,-165.0,57.0,62.3945812155835,79.81646025956326,0.1,0.04768883663773704,32.773292083808684,18.436219416359013,0.38904623058355553,0.39680210752383904,20.169867758186427,6.704292625895942,3.023771101584478
-20.0,175.0,29.0,62.78371467473015,79.9452046892839,0.1,0.047688836637736154,32.7732920838087,18.436219529268985,0.38904623058355553,0.3998080783843927,20.169867758186427,6.722651058488473,3.012405519403639
45.0,155.0,45.0,58.60028519008097,81.32494993689524,0.1,0.04768883663773538,32.77329208380871,18.436217869028226,0.38904623058355553,0.40353811356039,20.169867758186427,6.711931215795223,3.0677372330124295
50.0,155.0,43.0,62.74808292802568,81.79134242216274,0.1,0.047688836637734155,32.773292083808734,18.436219221164244,0.38904623058355553,0.39999545655631213,20.169867758186427,6.841461565587978,2.955583375609709
