n,l1_r2,l1_l2_r2,l2_delta_r2,residual_l2_r2,l1_axis_lat,l1_axis_lon,l2_norm_residual_model,q_axis1_eigenvalue,q_axis1_lat,q_axis1_lon,q_axis2_eigenvalue,q_axis2_lat,q_axis2_lon,q_axis3_eigenvalue,q_axis3_lat,q_axis3_lon
81,0.024538231436086022,0.09970580093481185,0.07516756949872583,0.0759166255223992,48.68358299345359,-156.84592597107354,38.469954583755154,19.903019203685794,-51.295010107767645,-53.61043167490713,2.7751575395539994,19.869633126348525,-116.80161064012377,-22.678176743239792,-31.659855196613204,166.07503796586096
81,0.02358565443113836,0.1604816005954447,0.13689594616430634,0.13752098220781372,46.064485407187114,-143.15242203678503,52.08023825120959,27.18420738506787,29.962157079730368,111.60971447929265,3.988443122718308,-17.094843577242248,31.821578342317178,-31.172650507786187,54.5835793423469,-32.5526976439792
81,0.004925368181510459,0.0733790828389167,0.06845371465740624,0.0684093303244343,52.97379605491365,-178.24810344988174,45.30715114117813,22.099224145416297,45.68466494459506,140.82663040805903,1.3953698116138697,-7.279159537815129,58.34378764414702,-23.494593957030155,43.39474210854799,-24.719718181381428
81,0.04341935570244315,0.1480381175481691,0.10461876184572594,0.10707756253547274,56.28313136182222,3.3757242000379315,51.546608886161806,33.35447079723713,60.55126053952217,165.50030252890693,-7.143658220338111,6.733418417470376,-92.42924209371007,-26.210812576899013,28.51956542045026,1.2491479453194345
81,0.00894052299229453,0.15321601866907908,0.14427549567678455,0.1449132575151585,-56.951547285811,90.89031751526036,72.5185183331246,44.441775859248835,53.47765783091796,-174.12208655122308,-13.640480611791792,6.996477166991416,86.3391822992124,-30.801295247457038,35.6292090223898,-8.70679372052747
81,0.024700001955117457,0.12069898635887921,0.09599898440376176,0.09742627398854953,24.732468713611713,-137.2741485460689,43.71962218690054,19.892855408797345,46.799974522549505,122.09223087205706,4.980147466950369,-16.79596362373515,50.84151653902789,-24.873002875747712,38.357633133694485,-25.33845093917696
81,0.013942311682975439,0.07659508296290085,0.06265277127992541,0.062492030283852196,54.27347201187426,-126.68729511358498,38.935688463171424,23.53883157354214,-48.07771732221559,-77.55349285954003,-6.543634663695914,19.486369332229838,-144.34583135774898,-16.99519690984622,-35.372265584385296,140.2033541936517
81,0.014814283516997429,0.08702254790525643,0.072208264388259,0.07265575582032946,59.45989212865664,-159.33417794672582,37.359738027714705,18.027436644965604,-39.28156307078795,-56.55354688774709,2.9048302271533397,19.539061000634213,-129.67881688009913,-20.93226687211894,44.27155872010819,-19.437493581816256
81,0.025150784960166095,0.11254097611843183,0.08739019115826574,0.08816338116771594,0.8073572322272722,-159.49634537888625,40.24238701801253,17.349896777054035,48.21452899905735,141.94572772930132,6.349601032083916,-13.457999513027655,67.47812083113604,-23.699497809137945,38.636621405448665,-11.494146484102686
81,0.01132767943542945,0.10604852425478994,0.0947208448193605,0.09544141943903472,47.32369224185514,-164.84394684731245,47.69913327052244,24.002171657976763,-50.612012964242,-43.740835203567975,0.7383493905417398,6.76767040053167,-125.43056030964253,-24.74052104851851,-38.574396312548345,150.00042254337498
81,0.02187082441734134,0.1581950804461698,0.13632425602882847,0.13497153319384614,64.81456789343326,-139.72466671183747,45.867749646396106,29.421797692333655,-48.02850015384393,-65.11851900743054,-0.09010847466116226,35.32440530427798,-103.13294728243278,-29.3316892176725,-19.635516449469154,-178.48705407816706
81,0.06966969931106737,0.17223928184740522,0.10256958253633786,0.10911889763892435,31.048993561787523,-154.66257485057608,45.46420204240151,26.6530741752007,34.68245446199787,112.50541705139291,-5.791452764360271,-17.459901489525365,35.07634944397176,-20.86162141084041,49.96279185954365,-32.93964656250632
81,0.007035765547280248,0.1884983346681166,0.18146256912083636,0.18115009455335207,29.040840690409393,-122.4471819758061,74.24016587593611,32.82963051134466,-45.79213125458325,-2.4183254283274076,7.77318624388754,-8.258969095488444,-101.00022808785187,-40.60281675523221,-43.02412711324938,161.21387955757916
81,0.08493219192242574,0.17941389626734827,0.09448170434492253,0.10217616605435031,60.432534913539186,-136.31193726332367,50.08134470082504,27.435895926656286,-33.49195285867298,-70.11322574346563,-1.461979759589512,-4.3939161081993205,22.801125992137933,-25.97391616706676,56.14363323529299,-60.621964439874084
81,0.025478059192333813,0.09964949284792224,0.07417143365558843,0.07488061819954006,22.96953361195428,-143.11882957311124,34.56673353285426,16.520239948309708,42.82506124445176,137.18750441001444,2.5072369298059587,-17.60380240516831,64.289478596015,-19.027476878115664,41.92635167282436,-9.15447579866935
81,0.03191234953730315,0.08295229427287432,0.05103994473557116,0.051583360719102855,62.49268185002442,-140.11594286781983,37.98993334813257,16.56085385043187,-43.05993606388519,-56.72735309270764,4.496232984123072,3.540393781737552,-143.41288619105126,-21.05708683455495,46.721128525184014,-49.64562841689833
